,요일,피해운전자 성별,연령대,주간야간,가을,겨울,봄,여름,교차로 ,기타 ,단일로 ,미분류 ,주차장 ,기타,승용,승합,이륜,특수차,피해운전자 상해정도
7915,0,0.0,50,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,중상
7916,0,1.0,80,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,경상
7917,0,1.0,80,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,경상
7918,0,0.0,10,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,경상
7919,0,0.0,10,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,경상
7920,0,0.0,10,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,경상
7921,0,0.0,10,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,경상
7922,0,1.0,50,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,경상
7923,0,1.0,50,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,경상
7924,0,1.0,30,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,경상
7925,0,0.0,80,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,중상
7926,1,0.0,20,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,부상신고
7927,0,0.0,80,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,중상
7928,0,1.0,20,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,중상
7929,1,1.0,60,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,경상
7930,0,0.0,80,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,중상
7931,0,1.0,20,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,경상
7932,0,1.0,60,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,경상
7933,0,1.0,70,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,중상
7934,0,1.0,70,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,중상
7935,0,0.0,60,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,중상
7936,0,1.0,70,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,중상
7937,1,0.0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,중상
7938,0,1.0,40,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,중상
7939,0,1.0,50,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,중상
7940,1,1.0,60,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,중상
7941,0,0.0,70,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,경상
7942,0,1.0,60,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,중상
7943,0,0.0,40,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,중상
7944,0,0.0,20,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,중상
7945,0,0.0,50,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,중상
7946,0,0.0,30,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,중상
7947,0,0.0,20,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,경상
7948,1,1.0,20,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,경상
7949,1,1.0,20,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,경상
7950,0,1.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,경상
7951,0,1.0,20,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,경상
7952,1,0.0,70,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,중상
7953,0,1.0,60,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,중상
7954,1,1.0,20,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,중상
7955,0,1.0,20,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,중상
7956,0,1.0,10,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,경상
7957,0,0.0,50,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,부상신고
7958,1,1.0,70,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,중상
7959,1,0.0,50,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,중상
7960,0,1.0,20,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,부상신고
7961,1,1.0,20,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,부상신고
7962,1,1.0,40,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,경상
7963,1,0.0,50,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,사망
7964,0,0.0,40,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,중상
7965,0,0.0,40,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,부상신고
7966,0,0.0,30,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,중상
7967,0,0.0,30,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,중상
7968,0,1.0,70,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,중상
7969,0,1.0,70,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,중상
7970,0,1.0,50,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,중상
7971,0,1.0,50,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,중상
7972,0,0.0,40,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,중상
7973,0,0.0,40,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,중상
7974,0,1.0,50,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,중상
7975,0,1.0,50,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,중상
7976,0,0.0,20,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,부상신고
7977,0,0.0,20,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,중상
7978,0,1.0,20,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,경상
7979,0,1.0,10,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,경상
7980,0,0.0,50,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,부상신고
7981,0,1.0,30,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,경상
7982,0,0.0,20,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,중상
7983,0,1.0,70,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,중상
7984,0,1.0,50,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,중상
7985,0,1.0,60,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,중상
7986,0,0.0,60,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,중상
7987,0,1.0,70,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,중상
7988,0,1.0,60,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,중상
7989,1,0.0,30,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,경상
7990,0,1.0,40,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,경상
7991,0,1.0,80,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,중상
7992,0,0.0,50,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,중상
7993,0,0.0,30,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,중상
7994,0,1.0,20,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,중상
7995,0,0.0,40,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,경상
7996,1,1.0,50,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,중상
7997,0,1.0,70,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,중상
7998,1,0.0,60,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,경상
7999,0,0.0,60,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,중상
8000,0,1.0,50,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,중상
8001,0,1.0,70,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,중상
8002,0,1.0,80,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,중상
8003,0,1.0,50,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,사망
8004,1,0.0,20,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,중상
8005,1,1.0,70,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,경상
8006,0,1.0,70,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,경상
8007,1,1.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,부상신고
8008,0,1.0,30,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,경상
8009,0,1.0,20,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,중상
8010,0,1.0,90,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,경상
8011,0,0.0,50,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,중상
8012,0,0.0,50,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,중상
8013,1,1.0,30,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,중상
8014,0,0.0,10,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,부상신고
8015,0,1.0,10,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,경상
8016,0,0.0,20,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,중상
8017,0,1.0,50,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,사망
8018,0,0.0,20,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,경상
8019,0,0.0,70,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,중상
8020,1,1.0,50,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,중상
8021,1,0.0,60,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,사망
8022,0,1.0,20,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,중상
8023,1,1.0,60,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,중상
8024,0,1.0,70,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,경상
8025,0,1.0,70,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,중상
8026,0,0.0,70,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,경상
8027,0,1.0,70,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,중상
8028,0,0.0,70,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,경상
8029,0,0.0,40,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,경상
8030,1,1.0,80,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,중상
8031,0,0.0,40,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,중상
8032,0,1.0,40,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,경상
8033,0,1.0,50,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,경상
8034,0,1.0,20,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,부상신고
8035,1,1.0,20,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,중상
8036,0,1.0,40,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,중상
8037,0,0.0,60,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,경상
8038,1,0.0,50,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,중상
8039,0,1.0,70,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,경상
8040,0,0.0,20,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,중상
8041,0,1.0,20,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,중상
8042,1,1.0,60,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,중상
8043,0,1.0,20,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,경상
8044,1,0.0,50,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,중상
8045,0,0.0,50,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,중상
8046,0,1.0,70,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,경상
8047,0,1.0,40,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,경상
8048,0,0.0,10,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,경상
8049,1,0.0,50,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,중상
8050,1,0.0,50,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,중상
8051,0,1.0,50,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,경상
8052,0,0.0,50,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,중상
8053,0,0.0,70,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,중상
8054,0,0.0,10,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,경상
8055,1,0.0,20,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,사망
8056,0,1.0,50,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,경상
8057,0,0.0,20,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,경상
8058,0,1.0,80,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,사망
8059,1,1.0,60,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,중상
8060,0,0.0,20,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,부상신고
8061,0,0.0,20,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,부상신고
8062,0,1.0,30,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,중상
8063,0,1.0,30,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,중상
8064,0,0.0,20,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,경상
8065,0,0.0,20,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,경상
8066,0,0.0,50,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,중상
8067,0,0.0,50,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,중상
8068,0,1.0,10,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,경상
8069,0,0.0,40,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,중상
8070,0,1.0,50,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,중상
8071,0,0.0,30,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,경상
8072,0,0.0,30,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,중상
8073,0,0.0,40,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,경상
8074,0,1.0,70,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,중상
8075,0,1.0,60,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,중상
8076,0,1.0,20,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,중상
8077,0,0.0,20,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,경상
8078,0,0.0,10,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,중상
8079,0,0.0,20,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,부상신고
8080,0,1.0,80,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,사망
8081,0,1.0,80,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,경상
8082,0,1.0,60,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,중상
8083,0,1.0,30,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,중상
8084,0,1.0,30,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,경상
8085,1,0.0,40,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,부상신고
8086,0,1.0,20,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,중상
8087,1,1.0,70,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,중상
8088,0,1.0,60,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,중상
8089,1,1.0,60,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,경상
8090,1,0.0,40,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,중상
8091,0,0.0,40,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,경상
8092,0,0.0,20,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,부상신고
8093,0,0.0,20,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,중상
8094,0,1.0,60,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,중상
8095,0,1.0,30,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,경상
8096,0,1.0,20,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,중상
8097,0,0.0,80,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,경상
8098,0,1.0,20,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,경상
8099,0,1.0,20,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,경상
8100,0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,부상신고
8101,0,1.0,40,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,중상
8102,0,1.0,40,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,경상
8103,0,1.0,20,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,경상
8104,0,0.0,70,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,사망
8105,0,0.0,10,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,중상
8106,0,0.0,70,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,중상
8107,0,0.0,20,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,중상
8108,1,1.0,40,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,중상
8109,0,1.0,50,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,중상
8110,1,0.0,40,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,중상
8111,0,1.0,50,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,중상
8112,0,0.0,40,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,중상
8113,0,1.0,40,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,중상
8114,1,1.0,80,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,경상
8115,0,1.0,70,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,사망
8116,0,1.0,40,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,경상
8117,0,1.0,20,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,부상신고
8118,0,1.0,50,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,중상
8119,1,1.0,50,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,경상
8120,0,0.0,60,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,상해없음
8121,1,0.0,20,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,경상
8122,0,1.0,70,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,경상
8123,0,0.0,30,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,경상
8124,1,1.0,40,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,중상
8125,0,1.0,70,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,중상
8126,0,1.0,70,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,경상
8127,0,1.0,40,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,중상
8128,0,1.0,50,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,경상
8129,0,0.0,10,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,경상
8130,1,0.0,50,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,중상
8131,0,1.0,90,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,중상
8132,1,0.0,30,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,경상
8133,0,0.0,70,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,경상
8134,0,1.0,70,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,중상
8135,0,0.0,50,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,경상
8136,1,1.0,30,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,경상
8137,0,1.0,60,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,중상
8138,0,1.0,60,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,중상
8139,0,0.0,30,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,경상
8140,1,1.0,70,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,중상
8141,0,1.0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,경상
8142,0,0.0,10,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,부상신고
8143,0,1.0,70,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,중상
8144,0,0.0,70,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,경상
8145,0,1.0,20,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,경상
8146,0,1.0,70,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,경상
8147,0,0.0,30,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,중상
8148,0,0.0,30,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,중상
8149,0,0.0,50,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,중상
8150,0,1.0,60,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,경상
8151,1,0.0,50,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,중상
8152,1,1.0,80,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,중상
8153,0,0.0,30,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,상해없음
8154,0,0.0,70,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,부상신고
8155,0,1.0,80,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,경상
8156,1,0.0,40,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,부상신고
8157,0,0.0,70,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,사망
8158,0,0.0,60,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,경상
8159,0,0.0,60,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,경상
8160,0,1.0,30,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,경상
8161,0,1.0,30,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,경상
8162,0,0.0,20,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,경상
8163,0,0.0,20,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,경상
8164,1,0.0,40,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,중상
8165,1,0.0,40,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,중상
8166,0,1.0,70,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,경상
8167,0,1.0,70,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,경상
8168,0,1.0,60,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,중상
8169,0,1.0,60,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,중상
8170,0,1.0,50,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,경상
8171,0,1.0,50,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,경상
8172,1,0.0,50,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,경상
8173,1,0.0,50,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,경상
8174,0,1.0,70,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,중상
8175,0,1.0,70,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,중상
8176,0,0.0,10,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,경상
8177,0,0.0,10,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,경상
8178,0,1.0,60,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,중상
8179,0,1.0,60,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,중상
8180,0,0.0,10,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,경상
8181,0,0.0,10,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,경상
8182,0,1.0,60,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,중상
8183,0,1.0,60,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,중상
8184,1,0.0,50,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,중상
8185,1,0.0,50,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,중상
8186,0,1.0,10,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,경상
8187,0,1.0,10,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,경상
8188,0,1.0,80,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,사망
8189,0,1.0,40,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,경상
8190,0,1.0,80,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,부상신고
8191,0,0.0,60,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,경상
8192,1,1.0,50,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,중상
8193,0,1.0,60,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,중상
8194,1,1.0,70,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,중상
8195,0,1.0,10,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,중상
8196,0,0.0,80,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,중상
8197,0,0.0,20,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,부상신고
8198,0,0.0,20,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,부상신고
8199,0,0.0,20,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,부상신고
8200,0,0.0,20,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,부상신고
8201,0,0.0,10,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,중상
8202,0,0.0,10,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,중상
8203,0,0.0,10,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,중상
8204,0,0.0,10,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,중상
8205,0,0.0,10,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,중상
8206,0,0.0,10,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,중상
8207,0,0.0,10,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,중상
8208,0,0.0,10,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,중상
8209,0,1.0,10,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,중상
8210,0,1.0,10,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,중상
8211,0,1.0,10,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,중상
8212,0,1.0,10,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,중상
8213,0,0.0,20,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,경상
8214,1,1.0,60,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,경상
8215,1,0.0,50,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,중상
8216,0,1.0,80,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,중상
8217,0,0.0,30,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,경상
8218,0,0.0,70,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,중상
8219,1,0.0,10,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,부상신고
8220,1,1.0,70,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,경상
8221,1,1.0,60,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,중상
8222,1,0.0,60,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,중상
8223,0,1.0,70,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,경상
8224,0,0.0,60,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,중상
8225,0,0.0,70,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,중상
8226,0,0.0,10,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,경상
8227,0,0.0,60,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,중상
8228,1,0.0,40,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,경상
